year,race,gestational_age_group,ucod,deaths,births
2006,Non-Hispanic White,34-36 weeks,Q249,51,197907
2006,Non-Hispanic White,34-36 weeks,Q250,1,197907
2006,Non-Hispanic White,34-36 weeks,Q251,3,197907
2006,Non-Hispanic White,34-36 weeks,Q255,3,197907
2006,Non-Hispanic White,34-36 weeks,Q262,2,197907
2006,Non-Hispanic White,34-36 weeks,Q273,1,197907
2006,Non-Hispanic White,34-36 weeks,Q278,2,197907
2006,Non-Hispanic White,34-36 weeks,Q279,1,197907
2006,Non-Hispanic White,34-36 weeks,Q282,2,197907
2006,Non-Hispanic White,34-36 weeks,Q321,3,197907
2006,Non-Hispanic White,34-36 weeks,Q330,1,197907
2006,Non-Hispanic White,34-36 weeks,Q333,1,197907
2006,Non-Hispanic White,34-36 weeks,Q336,38,197907
2006,Non-Hispanic White,34-36 weeks,Q339,3,197907
2006,Non-Hispanic White,34-36 weeks,Q400,1,197907
2006,Non-Hispanic White,34-36 weeks,Q402,1,197907
2006,Non-Hispanic White,34-36 weeks,Q411,1,197907
2006,Non-Hispanic White,34-36 weeks,Q433,1,197907
2006,Non-Hispanic White,34-36 weeks,Q438,3,197907
2006,Non-Hispanic White,34-36 weeks,Q442,2,197907
2006,Non-Hispanic White,34-36 weeks,Q564,1,197907
2006,Non-Hispanic White,34-36 weeks,Q601,5,197907
2006,Non-Hispanic White,34-36 weeks,Q602,23,197907
2006,Non-Hispanic White,34-36 weeks,Q605,3,197907
2006,Non-Hispanic White,34-36 weeks,Q606,13,197907
2006,Non-Hispanic White,34-36 weeks,Q610,1,197907
2006,Non-Hispanic White,34-36 weeks,Q611,2,197907
2006,Non-Hispanic White,34-36 weeks,Q613,15,197907
2006,Non-Hispanic White,34-36 weeks,Q614,11,197907
2006,Non-Hispanic White,34-36 weeks,Q619,3,197907
2006,Non-Hispanic White,34-36 weeks,Q620,1,197907
2006,Non-Hispanic White,34-36 weeks,Q624,1,197907
2006,Non-Hispanic White,34-36 weeks,Q638,1,197907
2006,Non-Hispanic White,34-36 weeks,Q639,3,197907
2006,Non-Hispanic White,34-36 weeks,Q641,1,197907
2006,Non-Hispanic White,34-36 weeks,Q642,3,197907
2006,Non-Hispanic White,34-36 weeks,Q643,1,197907
2006,Non-Hispanic White,34-36 weeks,Q647,1,197907
2006,Non-Hispanic White,34-36 weeks,Q649,1,197907
2006,Non-Hispanic White,34-36 weeks,Q688,1,197907
2006,Non-Hispanic White,34-36 weeks,Q743,1,197907
2006,Non-Hispanic White,34-36 weeks,Q750,1,197907
2006,Non-Hispanic White,34-36 weeks,Q770,1,197907
2006,Non-Hispanic White,34-36 weeks,Q771,7,197907
2006,Non-Hispanic White,34-36 weeks,Q772,1,197907
2006,Non-Hispanic White,34-36 weeks,Q777,1,197907
2006,Non-Hispanic White,34-36 weeks,Q780,2,197907
2006,Non-Hispanic White,34-36 weeks,Q789,5,197907
2006,Non-Hispanic White,34-36 weeks,Q790,26,197907
2006,Non-Hispanic White,34-36 weeks,Q792,4,197907
2006,Non-Hispanic White,34-36 weeks,Q793,11,197907
2006,Non-Hispanic White,34-36 weeks,Q795,1,197907
2006,Non-Hispanic White,34-36 weeks,Q798,2,197907
2006,Non-Hispanic White,34-36 weeks,Q799,1,197907
2006,Non-Hispanic White,34-36 weeks,Q870,2,197907
2006,Non-Hispanic White,34-36 weeks,Q871,1,197907
2006,Non-Hispanic White,34-36 weeks,Q872,3,197907
2006,Non-Hispanic White,34-36 weeks,Q878,2,197907
2006,Non-Hispanic White,34-36 weeks,Q897,15,197907
2006,Non-Hispanic White,34-36 weeks,Q899,12,197907
2006,Non-Hispanic White,34-36 weeks,Q909,9,197907
2006,Non-Hispanic White,34-36 weeks,Q913,54,197907
2006,Non-Hispanic White,34-36 weeks,Q917,29,197907
2006,Non-Hispanic White,34-36 weeks,Q928,1,197907
2006,Non-Hispanic White,34-36 weeks,Q929,3,197907
2006,Non-Hispanic White,34-36 weeks,Q935,1,197907
2006,Non-Hispanic White,34-36 weeks,Q951,1,197907
2006,Non-Hispanic White,34-36 weeks,Q998,3,197907
2006,Non-Hispanic White,34-36 weeks,Q999,4,197907
2006,Non-Hispanic White,34-36 weeks,R02,1,197907
2006,Non-Hispanic White,34-36 weeks,R068,1,197907
2006,Non-Hispanic White,34-36 weeks,R090,1,197907
2006,Non-Hispanic White,34-36 weeks,R298,1,197907
2006,Non-Hispanic White,34-36 weeks,R568,1,197907
2006,Non-Hispanic White,34-36 weeks,R579,1,197907
2006,Non-Hispanic White,34-36 weeks,R688,1,197907
2006,Non-Hispanic White,34-36 weeks,R739,2,197907
2006,Non-Hispanic White,34-36 weeks,R95,179,197907
2006,Non-Hispanic White,34-36 weeks,R98,1,197907
2006,Non-Hispanic White,34-36 weeks,R99,68,197907
2006,Non-Hispanic White,34-36 weeks,V436,1,197907
2006,Non-Hispanic White,34-36 weeks,V456,1,197907
2006,Non-Hispanic White,34-36 weeks,V476,1,197907
2006,Non-Hispanic White,34-36 weeks,V486,1,197907
2006,Non-Hispanic White,34-36 weeks,V495,1,197907
2006,Non-Hispanic White,34-36 weeks,V499,1,197907
2006,Non-Hispanic White,34-36 weeks,V586,1,197907
2006,Non-Hispanic White,34-36 weeks,V877,2,197907
2006,Non-Hispanic White,34-36 weeks,W23,1,197907
2006,Non-Hispanic White,34-36 weeks,W65,2,197907
2006,Non-Hispanic White,34-36 weeks,W66,1,197907
2006,Non-Hispanic White,34-36 weeks,W73,1,197907
2006,Non-Hispanic White,34-36 weeks,W75,48,197907
2006,Non-Hispanic White,34-36 weeks,W76,1,197907
2006,Non-Hispanic White,34-36 weeks,W78,1,197907
2006,Non-Hispanic White,34-36 weeks,W80,1,197907
2006,Non-Hispanic White,34-36 weeks,W84,11,197907
2006,Non-Hispanic White,34-36 weeks,X00,2,197907
2006,Non-Hispanic White,34-36 weeks,X44,3,197907
2006,Non-Hispanic White,34-36 weeks,X59,1,197907
2006,Non-Hispanic White,34-36 weeks,X85,2,197907
2006,Non-Hispanic White,34-36 weeks,X91,1,197907
2006,Non-Hispanic White,34-36 weeks,Y071,1,197907
2006,Non-Hispanic White,34-36 weeks,Y079,3,197907
2006,Non-Hispanic White,34-36 weeks,Y09,9,197907
2006,Non-Hispanic White,34-36 weeks,Y12,1,197907
2006,Non-Hispanic White,34-36 weeks,Y13,1,197907
2006,Non-Hispanic White,34-36 weeks,Y14,1,197907
2006,Non-Hispanic White,34-36 weeks,Y20,5,197907
2006,Non-Hispanic White,34-36 weeks,Y34,1,197907
2006,Non-Hispanic White,34-36 weeks,Y828,1,197907
2006,Non-Hispanic White,34-36 weeks,Y831,1,197907
2006,Non-Hispanic White,37-38 weeks,A379,1,665599
2006,Non-Hispanic White,37-38 weeks,A394,1,665599
2006,Non-Hispanic White,37-38 weeks,A403,1,665599
2006,Non-Hispanic White,37-38 weeks,A409,1,665599
2006,Non-Hispanic White,37-38 weeks,A415,2,665599
2006,Non-Hispanic White,37-38 weeks,A418,1,665599
2006,Non-Hispanic White,37-38 weeks,A419,4,665599
2006,Non-Hispanic White,37-38 weeks,A491,1,665599
2006,Non-Hispanic White,37-38 weeks,A86,1,665599
2006,Non-Hispanic White,37-38 weeks,B009,2,665599
2006,Non-Hispanic White,37-38 weeks,B199,1,665599
2006,Non-Hispanic White,37-38 weeks,B208,1,665599
2006,Non-Hispanic White,37-38 weeks,B24,1,665599
2006,Non-Hispanic White,37-38 weeks,B259,3,665599
2006,Non-Hispanic White,37-38 weeks,B340,1,665599
2006,Non-Hispanic White,37-38 weeks,B348,2,665599
2006,Non-Hispanic White,37-38 weeks,B371,1,665599
2006,Non-Hispanic White,37-38 weeks,B49,1,665599
2006,Non-Hispanic White,37-38 weeks,C64,1,665599
2006,Non-Hispanic White,37-38 weeks,C719,1,665599
2006,Non-Hispanic White,37-38 weeks,C80,2,665599
2006,Non-Hispanic White,37-38 weeks,C910,1,665599
2006,Non-Hispanic White,37-38 weeks,C920,1,665599
2006,Non-Hispanic White,37-38 weeks,C925,1,665599
2006,Non-Hispanic White,37-38 weeks,C959,1,665599
2006,Non-Hispanic White,37-38 weeks,D151,1,665599
2006,Non-Hispanic White,37-38 weeks,D180,1,665599
2006,Non-Hispanic White,37-38 weeks,D219,2,665599
2006,Non-Hispanic White,37-38 weeks,D432,1,665599
2006,Non-Hispanic White,37-38 weeks,D480,1,665599
2006,Non-Hispanic White,37-38 weeks,D487,1,665599
2006,Non-Hispanic White,37-38 weeks,D489,1,665599
2006,Non-Hispanic White,37-38 weeks,D65,1,665599
2006,Non-Hispanic White,37-38 weeks,D689,1,665599
2006,Non-Hispanic White,37-38 weeks,D758,1,665599
2006,Non-Hispanic White,37-38 weeks,D759,1,665599
2006,Non-Hispanic White,37-38 weeks,D762,1,665599
2006,Non-Hispanic White,37-38 weeks,D819,2,665599
2006,Non-Hispanic White,37-38 weeks,D849,1,665599
2006,Non-Hispanic White,37-38 weeks,E149,1,665599
2006,Non-Hispanic White,37-38 weeks,E343,3,665599
2006,Non-Hispanic White,37-38 weeks,E43,1,665599
2006,Non-Hispanic White,37-38 weeks,E46,1,665599
2006,Non-Hispanic White,37-38 weeks,E722,3,665599
2006,Non-Hispanic White,37-38 weeks,E725,1,665599
2006,Non-Hispanic White,37-38 weeks,E752,2,665599
2006,Non-Hispanic White,37-38 weeks,E755,1,665599
2006,Non-Hispanic White,37-38 weeks,E831,1,665599
2006,Non-Hispanic White,37-38 weeks,E841,1,665599
2006,Non-Hispanic White,37-38 weeks,E86,2,665599
2006,Non-Hispanic White,37-38 weeks,E881,1,665599
2006,Non-Hispanic White,37-38 weeks,E889,6,665599
2006,Non-Hispanic White,37-38 weeks,G002,4,665599
2006,Non-Hispanic White,37-38 weeks,G009,3,665599
2006,Non-Hispanic White,37-38 weeks,G039,2,665599
2006,Non-Hispanic White,37-38 weeks,G049,1,665599
2006,Non-Hispanic White,37-38 weeks,G060,1,665599
2006,Non-Hispanic White,37-38 weeks,G08,1,665599
2006,Non-Hispanic White,37-38 weeks,G129,13,665599
2006,Non-Hispanic White,37-38 weeks,G404,3,665599
2006,Non-Hispanic White,37-38 weeks,G710,1,665599
2006,Non-Hispanic White,37-38 weeks,G711,2,665599
2006,Non-Hispanic White,37-38 weeks,G712,1,665599
2006,Non-Hispanic White,37-38 weeks,G919,3,665599
2006,Non-Hispanic White,37-38 weeks,G931,8,665599
2006,Non-Hispanic White,37-38 weeks,G934,5,665599
2006,Non-Hispanic White,37-38 weeks,G935,1,665599
2006,Non-Hispanic White,37-38 weeks,G936,1,665599
2006,Non-Hispanic White,37-38 weeks,G938,2,665599
2006,Non-Hispanic White,37-38 weeks,G958,1,665599
2006,Non-Hispanic White,37-38 weeks,H432,1,665599
2006,Non-Hispanic White,37-38 weeks,I050,1,665599
2006,Non-Hispanic White,37-38 weeks,I219,1,665599
2006,Non-Hispanic White,37-38 weeks,I251,1,665599
2006,Non-Hispanic White,37-38 weeks,I270,1,665599
2006,Non-Hispanic White,37-38 weeks,I272,4,665599
2006,Non-Hispanic White,37-38 weeks,I288,1,665599
2006,Non-Hispanic White,37-38 weeks,I313,2,665599
2006,Non-Hispanic White,37-38 weeks,I420,2,665599
2006,Non-Hispanic White,37-38 weeks,I422,3,665599
2006,Non-Hispanic White,37-38 weeks,I424,2,665599
2006,Non-Hispanic White,37-38 weeks,I429,6,665599
2006,Non-Hispanic White,37-38 weeks,I469,2,665599
2006,Non-Hispanic White,37-38 weeks,I499,3,665599
2006,Non-Hispanic White,37-38 weeks,I500,1,665599
2006,Non-Hispanic White,37-38 weeks,I514,2,665599
2006,Non-Hispanic White,37-38 weeks,I517,1,665599
2006,Non-Hispanic White,37-38 weeks,I619,1,665599
2006,Non-Hispanic White,37-38 weeks,I633,1,665599
2006,Non-Hispanic White,37-38 weeks,I639,2,665599
2006,Non-Hispanic White,37-38 weeks,I64,2,665599
2006,Non-Hispanic White,37-38 weeks,I678,5,665599
2006,Non-Hispanic White,37-38 weeks,I890,2,665599
2006,Non-Hispanic White,37-38 weeks,I959,1,665599
2006,Non-Hispanic White,37-38 weeks,I99,1,665599
2006,Non-Hispanic White,37-38 weeks,J101,1,665599
2006,Non-Hispanic White,37-38 weeks,J120,1,665599
2006,Non-Hispanic White,37-38 weeks,J121,1,665599
2006,Non-Hispanic White,37-38 weeks,J129,6,665599
2006,Non-Hispanic White,37-38 weeks,J180,7,665599
2006,Non-Hispanic White,37-38 weeks,J181,2,665599
2006,Non-Hispanic White,37-38 weeks,J189,6,665599
2006,Non-Hispanic White,37-38 weeks,J208,1,665599
2006,Non-Hispanic White,37-38 weeks,J210,3,665599
2006,Non-Hispanic White,37-38 weeks,J218,2,665599
2006,Non-Hispanic White,37-38 weeks,J219,1,665599
2006,Non-Hispanic White,37-38 weeks,J40,2,665599
2006,Non-Hispanic White,37-38 weeks,J450,1,665599
2006,Non-Hispanic White,37-38 weeks,J690,1,665599
2006,Non-Hispanic White,37-38 weeks,J80,1,665599
2006,Non-Hispanic White,37-38 weeks,J841,1,665599
2006,Non-Hispanic White,37-38 weeks,J849,8,665599
2006,Non-Hispanic White,37-38 weeks,J969,1,665599
2006,Non-Hispanic White,37-38 weeks,J984,3,665599
2006,Non-Hispanic White,37-38 weeks,J988,1,665599
2006,Non-Hispanic White,37-38 weeks,K219,3,665599
2006,Non-Hispanic White,37-38 weeks,K285,1,665599
2006,Non-Hispanic White,37-38 weeks,K409,1,665599
2006,Non-Hispanic White,37-38 weeks,K449,2,665599
2006,Non-Hispanic White,37-38 weeks,K529,3,665599
2006,Non-Hispanic White,37-38 weeks,K550,2,665599
2006,Non-Hispanic White,37-38 weeks,K562,1,665599
2006,Non-Hispanic White,37-38 weeks,K566,1,665599
2006,Non-Hispanic White,37-38 weeks,K638,1,665599
2006,Non-Hispanic White,37-38 weeks,K659,1,665599
2006,Non-Hispanic White,37-38 weeks,K729,5,665599
2006,Non-Hispanic White,37-38 weeks,K831,2,665599
2006,Non-Hispanic White,37-38 weeks,M899,1,665599
2006,Non-Hispanic White,37-38 weeks,N12,1,665599
2006,Non-Hispanic White,37-38 weeks,N139,1,665599
2006,Non-Hispanic White,37-38 weeks,N179,1,665599
2006,Non-Hispanic White,37-38 weeks,N189,1,665599
2006,Non-Hispanic White,37-38 weeks,N19,4,665599
2006,Non-Hispanic White,37-38 weeks,N390,1,665599
2006,Non-Hispanic White,37-38 weeks,P005,1,665599
2006,Non-Hispanic White,37-38 weeks,P011,2,665599
2006,Non-Hispanic White,37-38 weeks,P012,1,665599
2006,Non-Hispanic White,37-38 weeks,P018,1,665599
2006,Non-Hispanic White,37-38 weeks,P021,15,665599
2006,Non-Hispanic White,37-38 weeks,P024,1,665599
2006,Non-Hispanic White,37-38 weeks,P025,2,665599
